visitId,visitNumber,time,hits,browser,deviceCategory,type,pagePath,pagePathLevel1,pagePathLevel2,pagePathLevel3,pagePathLevel4,eventCategory,eventAction,eventLabel,eventValue
1479660689,37,1092493,133,Chrome,desktop,PAGE,/google+redesign/bags/backpacks,/google+redesign/,/bags/,/backpacks,"",,,,
1479660689,37,1113666,133,Chrome,desktop,EVENT,/google+redesign/bags/backpacks,/google+redesign/,/bags/,/backpacks,"",Enhanced Ecommerce,Quickview Click,25L Classic Rucksack,
1479660689,37,1113670,133,Chrome,desktop,PAGE,/google+redesign/bags/backpacks/quickview,/google+redesign/,/bags/,/backpacks/,/quickview,,,,
1479660689,37,1121640,133,Chrome,desktop,EVENT,/google+redesign/bags/backpacks,/google+redesign/,/bags/,/backpacks,"",Enhanced Ecommerce,Product Click,,
1479660689,37,1127739,133,Chrome,desktop,PAGE,/google+redesign/bags/backpacks/25l+classic+rucksack.axd,/google+redesign/,/bags/,/backpacks/,/25l+classic+rucksack.axd,,,,
1479660689,37,1162992,133,Chrome,desktop,PAGE,/google+redesign/bags/backpacks,/google+redesign/,/bags/,/backpacks,"",,,,
1479660689,37,1171006,133,Chrome,desktop,EVENT,/google+redesign/bags/backpacks,/google+redesign/,/bags/,/backpacks,"",Enhanced Ecommerce,Quickview Click,Google Alpine Style Backpack,
1479660689,37,1171010,133,Chrome,desktop,PAGE,/google+redesign/bags/backpacks/quickview,/google+redesign/,/bags/,/backpacks/,/quickview,,,,
1479660689,37,1173749,133,Chrome,desktop,EVENT,/google+redesign/bags/backpacks,/google+redesign/,/bags/,/backpacks,"",Enhanced Ecommerce,Product Click,,
1479660689,37,1177793,133,Chrome,desktop,PAGE,/google+redesign/bags/backpacks/google+alpine+style+backpack.axd,/google+redesign/,/bags/,/backpacks/,/google+alpine+style+backpack.axd,,,,
1479660689,37,1222218,133,Chrome,desktop,PAGE,/google+redesign/bags/backpacks,/google+redesign/,/bags/,/backpacks,"",,,,
1479660689,37,1230893,133,Chrome,desktop,EVENT,/google+redesign/bags/backpacks,/google+redesign/,/bags/,/backpacks,"",Enhanced Ecommerce,Quickview Click,25L Classic Rucksack,
1479660689,37,1230897,133,Chrome,desktop,PAGE,/google+redesign/bags/backpacks/quickview,/google+redesign/,/bags/,/backpacks/,/quickview,,,,
1479660689,37,1240336,133,Chrome,desktop,EVENT,/google+redesign/bags/backpacks,/google+redesign/,/bags/,/backpacks,"",Enhanced Ecommerce,Product Click,,
1479660689,37,1244970,133,Chrome,desktop,PAGE,/google+redesign/bags/backpacks/25l+classic+rucksack.axd,/google+redesign/,/bags/,/backpacks/,/25l+classic+rucksack.axd,,,,
1479660689,37,1306619,133,Chrome,desktop,EVENT,/google+redesign/bags/backpacks/25l+classic+rucksack.axd,/google+redesign/,/bags/,/backpacks/,/25l+classic+rucksack.axd,Enhanced Ecommerce,Add to Cart,,
1479660689,37,1313014,133,Chrome,desktop,PAGE,/basket.html,/basket.html,"","","",,,,
1479660689,37,1327443,133,Chrome,desktop,PAGE,/store.html,/store.html,"","","",,,,
1479660689,37,1335078,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",,,,
1479660689,37,1342178,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Quickview Click,Digital Lightshow Smart Speaker and Notification Center,
1479660689,37,1342181,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/quickview,/google+redesign/,/electronics/,/audio/,/quickview,,,,
1479660689,37,1342611,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Quickview Click,Digital Lightshow Smart Speaker and Notification Center,
1479660689,37,1342613,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/quickview,/google+redesign/,/electronics/,/audio/,/quickview,,,,
1479660689,37,1344885,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Quickview Click,Digital Lightshow Smart Speaker and Notification Center,
1479660689,37,1344888,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/quickview,/google+redesign/,/electronics/,/audio/,/quickview,,,,
1479660689,37,1348182,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Product Click,,
1479660689,37,1354036,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/digital+lightshow+smart+speaker+and+notification+center.axd,/google+redesign/,/electronics/,/audio/,/digital+lightshow+smart+speaker+and+notification+center.axd,,,,
1479660689,37,1394130,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",,,,
1479660689,37,1396046,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Quickview Click,Compact Bluetooth Speaker,
1479660689,37,1396049,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/quickview,/google+redesign/,/electronics/,/audio/,/quickview,,,,
1479660689,37,1398525,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Product Click,,
1479660689,37,1404348,133,Chrome,desktop,PAGE,/google+redesign/electronics/compact+bluetooth+speaker.axd,/google+redesign/,/electronics/,/compact+bluetooth+speaker.axd,"",,,,
1479660689,37,1437028,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",,,,
1479660689,37,1444815,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Quickview Click,Micro Wireless Earbud,
1479660689,37,1444820,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/quickview,/google+redesign/,/electronics/,/audio/,/quickview,,,,
1479660689,37,1446878,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Product Click,,
1479660689,37,1453544,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/micro+wireless+earbud.axd,/google+redesign/,/electronics/,/audio/,/micro+wireless+earbud.axd,,,,
1479660689,37,1485904,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",,,,
1479660689,37,1491688,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Quickview Click,Google G Noise-reducing Bluetooth Headphones,
1479660689,37,1491694,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/quickview,/google+redesign/,/electronics/,/audio/,/quickview,,,,
1479660689,37,1498154,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Product Click,,
1479660689,37,1503751,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/google+g+noise+reducing+bluetooth+headphones.axd,/google+redesign/,/electronics/,/audio/,/google+g+noise+reducing+bluetooth+headphones.axd,,,,
1479660689,37,1532442,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",,,,
1479660689,37,1534520,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Quickview Click,Digital Lightshow Smart Speaker and Notification Center,
1479660689,37,1534525,133,Chrome,desktop,PAGE,/google+redesign/electronics/audio/quickview,/google+redesign/,/electronics/,/audio/,/quickview,,,,
1479660689,37,1536202,133,Chrome,desktop,EVENT,/google+redesign/electronics/audio,/google+redesign/,/electronics/,/audio,"",Enhanced Ecommerce,Product Click,,
